UserID,Device,Traffic_Source,Category,Visited,Product_Viewed,Added_to_Cart,Purchased
U02116,Mobile,Organic,Electronics,1,1,1,1
U02117,Desktop,Organic,Clothing,1,0,0,0
U02118,Desktop,Paid,Electronics,1,0,0,0
U02119,Desktop,Direct,Clothing,1,1,0,0
U02120,Desktop,Email,Clothing,1,1,1,1
U02121,Mobile,Email,Clothing,1,1,1,0
U02122,Mobile,Organic,Books,1,0,0,0
U02123,Mobile,Organic,Clothing,1,0,0,0
U02124,Mobile,Paid,Home & Kitchen,1,0,0,0
U02125,Desktop,Paid,Clothing,1,1,1,1
U02126,Mobile,Direct,Electronics,1,1,1,1
U02127,Desktop,Email,Electronics,1,1,0,0
U02128,Desktop,Organic,Books,1,1,1,1
U02129,Desktop,Paid,Electronics,1,0,0,0
U02130,Desktop,Social,Electronics,1,0,0,0
U02131,Mobile,Organic,Home & Kitchen,1,0,0,0
U02132,Mobile,Social,Home & Kitchen,1,0,0,0
U02133,Mobile,Email,Electronics,1,0,0,0
U02134,Mobile,Direct,Home & Kitchen,1,0,0,0
U02135,Tablet,Paid,Sports,1,0,0,0
U02136,Mobile,Organic,Books,1,1,0,0
U02137,Desktop,Email,Home & Kitchen,1,0,0,0
U02138,Tablet,Organic,Clothing,1,0,0,0
U02139,Desktop,Paid,Electronics,1,1,1,0
U02140,Mobile,Email,Sports,1,1,1,0
U02141,Mobile,Email,Books,1,1,1,1
U02142,Tablet,Paid,Sports,1,1,1,0
U02143,Desktop,Social,Home & Kitchen,1,0,0,0
U02144,Desktop,Organic,Home & Kitchen,1,1,0,0
U02145,Desktop,Organic,Sports,1,0,0,0
U02146,Desktop,Social,Clothing,1,0,0,0
U02147,Mobile,Paid,Electronics,1,1,1,0
U02148,Tablet,Direct,Electronics,1,0,0,0
U02149,Mobile,Paid,Electronics,1,1,1,1
U02150,Desktop,Paid,Clothing,1,1,0,0
U02151,Mobile,Social,Electronics,1,1,0,0
U02152,Desktop,Organic,Home & Kitchen,1,1,1,0
U02153,Desktop,Direct,Sports,1,1,1,1
U02154,Desktop,Paid,Electronics,1,1,0,0
U02155,Mobile,Social,Sports,1,0,0,0
U02156,Mobile,Direct,Books,1,0,0,0
U02157,Desktop,Social,Books,1,0,0,0
U02158,Mobile,Direct,Clothing,1,1,0,0
U02159,Mobile,Social,Sports,1,0,0,0
U02160,Mobile,Paid,Electronics,1,1,0,0
U02161,Mobile,Organic,Clothing,1,0,0,0
U02162,Desktop,Organic,Clothing,1,0,0,0
U02163,Tablet,Organic,Home & Kitchen,1,0,0,0
U02164,Desktop,Organic,Books,1,1,1,1
U02165,Tablet,Social,Sports,1,1,0,0
U02166,Desktop,Email,Clothing,1,0,0,0
U02167,Desktop,Email,Sports,1,0,0,0
U02168,Mobile,Social,Home & Kitchen,1,1,1,1
U02169,Tablet,Paid,Clothing,1,0,0,0
U02170,Mobile,Organic,Electronics,1,1,0,0
U02171,Mobile,Paid,Electronics,1,1,1,1
U02172,Mobile,Direct,Clothing,1,1,0,0
U02173,Desktop,Paid,Clothing,1,1,0,0
U02174,Mobile,Organic,Home & Kitchen,1,1,0,0
U02175,Tablet,Organic,Home & Kitchen,1,0,0,0
U02176,Tablet,Social,Books,1,1,0,0
U02177,Desktop,Organic,Sports,1,0,0,0
U02178,Tablet,Organic,Electronics,1,1,1,0
U02179,Desktop,Paid,Sports,1,0,0,0
U02180,Desktop,Social,Clothing,1,1,1,0
U02181,Tablet,Paid,Books,1,1,1,0
U02182,Tablet,Organic,Clothing,1,1,1,0
U02183,Desktop,Organic,Clothing,1,1,1,1
U02184,Tablet,Organic,Home & Kitchen,1,0,0,0
U02185,Mobile,Direct,Home & Kitchen,1,1,1,0
U02186,Mobile,Organic,Electronics,1,0,0,0
U02187,Mobile,Social,Electronics,1,1,0,0
U02188,Desktop,Organic,Sports,1,1,1,1
U02189,Desktop,Email,Electronics,1,1,1,1
U02190,Mobile,Direct,Electronics,1,0,0,0
U02191,Mobile,Social,Clothing,1,0,0,0
U02192,Desktop,Paid,Home & Kitchen,1,1,0,0
U02193,Mobile,Organic,Home & Kitchen,1,0,0,0
U02194,Desktop,Organic,Sports,1,1,0,0
U02195,Mobile,Email,Electronics,1,0,0,0
U02196,Mobile,Organic,Sports,1,1,0,0
U02197,Mobile,Organic,Clothing,1,1,1,1
U02198,Desktop,Social,Electronics,1,0,0,0
U02199,Mobile,Social,Electronics,1,1,0,0
U02200,Mobile,Social,Electronics,1,1,1,1
U02201,Mobile,Social,Books,1,1,0,0
U02202,Mobile,Email,Home & Kitchen,1,0,0,0
U02203,Desktop,Social,Sports,1,1,0,0
U02204,Desktop,Organic,Home & Kitchen,1,1,1,1
U02205,Desktop,Organic,Home & Kitchen,1,0,0,0
U02206,Desktop,Paid,Clothing,1,0,0,0
U02207,Desktop,Email,Books,1,1,0,0
U02208,Desktop,Organic,Clothing,1,0,0,0
U02209,Mobile,Organic,Home & Kitchen,1,1,1,1
U02210,Desktop,Paid,Electronics,1,1,0,0
U02211,Desktop,Email,Home & Kitchen,1,1,1,0
U02212,Mobile,Social,Electronics,1,0,0,0
U02213,Mobile,Organic,Sports,1,1,0,0
U02214,Desktop,Paid,Home & Kitchen,1,0,0,0
U02215,Mobile,Paid,Electronics,1,1,1,1
U02216,Desktop,Paid,Clothing,1,1,1,1
U02217,Desktop,Paid,Clothing,1,0,0,0
U02218,Desktop,Organic,Sports,1,1,1,1
U02219,Desktop,Organic,Clothing,1,1,0,0
U02220,Desktop,Social,Books,1,0,0,0
U02221,Desktop,Social,Home & Kitchen,1,0,0,0
U02222,Desktop,Paid,Books,1,1,0,0
U02223,Mobile,Email,Electronics,1,0,0,0
U02224,Mobile,Organic,Sports,1,0,0,0
U02225,Mobile,Paid,Electronics,1,1,0,0
U02226,Desktop,Direct,Sports,1,1,1,1
U02227,Tablet,Paid,Books,1,1,0,0
U02228,Mobile,Paid,Books,1,0,0,0
U02229,Tablet,Social,Electronics,1,1,0,0
U02230,Desktop,Social,Books,1,1,0,0
U02231,Mobile,Organic,Electronics,1,1,1,0
U02232,Desktop,Organic,Clothing,1,1,0,0
U02233,Mobile,Email,Clothing,1,1,0,0
U02234,Desktop,Social,Clothing,1,1,0,0
U02235,Mobile,Email,Home & Kitchen,1,0,0,0
U02236,Mobile,Social,Sports,1,1,0,0
U02237,Desktop,Paid,Books,1,1,0,0
U02238,Tablet,Organic,Electronics,1,1,1,1
U02239,Desktop,Paid,Electronics,1,1,1,0
U02240,Desktop,Paid,Clothing,1,1,0,0
U02241,Desktop,Email,Books,1,1,1,1
U02242,Desktop,Direct,Home & Kitchen,1,1,0,0
U02243,Desktop,Social,Clothing,1,1,0,0
U02244,Mobile,Direct,Home & Kitchen,1,1,1,1
U02245,Tablet,Direct,Clothing,1,1,0,0
U02246,Desktop,Organic,Clothing,1,1,1,0
U02247,Desktop,Organic,Electronics,1,1,1,1
U02248,Desktop,Organic,Home & Kitchen,1,1,0,0
U02249,Desktop,Organic,Clothing,1,1,0,0
U02250,Mobile,Paid,Home & Kitchen,1,1,0,0
U02251,Tablet,Paid,Clothing,1,1,1,0
U02252,Desktop,Organic,Electronics,1,1,0,0
U02253,Mobile,Paid,Sports,1,0,0,0
U02254,Mobile,Organic,Sports,1,0,0,0
U02255,Desktop,Organic,Clothing,1,0,0,0
U02256,Desktop,Email,Clothing,1,1,0,0
U02257,Desktop,Organic,Electronics,1,1,0,0
U02258,Desktop,Paid,Home & Kitchen,1,1,1,0
U02259,Desktop,Paid,Books,1,1,0,0
U02260,Desktop,Organic,Sports,1,0,0,0
U02261,Tablet,Direct,Home & Kitchen,1,0,0,0
U02262,Mobile,Paid,Books,1,0,0,0
U02263,Desktop,Organic,Books,1,0,0,0
U02264,Desktop,Email,Books,1,0,0,0
U02265,Desktop,Paid,Sports,1,1,0,0
U02266,Tablet,Paid,Clothing,1,0,0,0
U02267,Tablet,Organic,Home & Kitchen,1,1,1,1
U02268,Desktop,Paid,Home & Kitchen,1,1,1,1
U02269,Mobile,Social,Books,1,1,0,0
U02270,Desktop,Social,Sports,1,0,0,0
U02271,Mobile,Direct,Sports,1,1,0,0
U02272,Desktop,Email,Sports,1,0,0,0
U02273,Desktop,Organic,Clothing,1,0,0,0
U02274,Desktop,Email,Electronics,1,1,0,0
U02275,Desktop,Social,Electronics,1,1,0,0
U02276,Desktop,Email,Sports,1,0,0,0
U02277,Desktop,Social,Home & Kitchen,1,0,0,0
U02278,Desktop,Direct,Home & Kitchen,1,1,0,0
U02279,Desktop,Email,Electronics,1,1,0,0
U02280,Mobile,Social,Electronics,1,1,1,0
U02281,Mobile,Paid,Electronics,1,1,0,0
U02282,Desktop,Paid,Electronics,1,1,0,0
U02283,Desktop,Organic,Electronics,1,1,0,0
U02284,Tablet,Social,Electronics,1,1,1,1
U02285,Mobile,Organic,Clothing,1,0,0,0
U02286,Mobile,Organic,Books,1,0,0,0
U02287,Desktop,Organic,Home & Kitchen,1,1,0,0
U02288,Desktop,Organic,Home & Kitchen,1,1,1,1
U02289,Desktop,Paid,Sports,1,1,0,0
U02290,Mobile,Organic,Sports,1,1,0,0
U02291,Desktop,Social,Home & Kitchen,1,1,0,0
U02292,Desktop,Organic,Sports,1,1,0,0
U02293,Desktop,Paid,Clothing,1,1,0,0
U02294,Desktop,Organic,Clothing,1,1,0,0
U02295,Desktop,Paid,Sports,1,0,0,0
U02296,Desktop,Organic,Home & Kitchen,1,0,0,0
U02297,Desktop,Paid,Home & Kitchen,1,1,0,0
U02298,Desktop,Paid,Clothing,1,1,1,1
U02299,Mobile,Paid,Sports,1,0,0,0
U02300,Mobile,Paid,Clothing,1,1,1,1
U02301,Mobile,Organic,Clothing,1,0,0,0
U02302,Tablet,Paid,Books,1,1,1,0
U02303,Mobile,Organic,Clothing,1,0,0,0
U02304,Tablet,Direct,Sports,1,1,0,0
U02305,Mobile,Organic,Home & Kitchen,1,0,0,0
U02306,Desktop,Organic,Clothing,1,0,0,0
U02307,Desktop,Organic,Electronics,1,0,0,0
U02308,Desktop,Organic,Home & Kitchen,1,1,1,1
U02309,Desktop,Organic,Sports,1,0,0,0
U02310,Desktop,Paid,Home & Kitchen,1,1,0,0
U02311,Desktop,Organic,Books,1,0,0,0
U02312,Mobile,Social,Electronics,1,1,1,0
U02313,Desktop,Organic,Home & Kitchen,1,0,0,0
U02314,Mobile,Paid,Books,1,1,1,0
U02315,Tablet,Organic,Sports,1,1,1,1
U02316,Mobile,Organic,Sports,1,0,0,0
U02317,Tablet,Social,Clothing,1,1,1,1
U02318,Desktop,Paid,Clothing,1,1,1,1
U02319,Mobile,Organic,Books,1,1,1,1
U02320,Desktop,Email,Home & Kitchen,1,0,0,0
U02321,Desktop,Email,Electronics,1,1,1,1
U02322,Mobile,Organic,Books,1,1,1,1
U02323,Mobile,Organic,Books,1,1,0,0
U02324,Mobile,Email,Home & Kitchen,1,1,1,1
U02325,Mobile,Email,Electronics,1,1,1,0
U02326,Mobile,Organic,Sports,1,0,0,0
U02327,Desktop,Organic,Home & Kitchen,1,1,0,0
U02328,Desktop,Organic,Sports,1,0,0,0
U02329,Desktop,Organic,Home & Kitchen,1,0,0,0
U02330,Desktop,Organic,Home & Kitchen,1,1,1,1
U02331,Mobile,Paid,Home & Kitchen,1,0,0,0
U02332,Mobile,Paid,Clothing,1,1,1,0
U02333,Mobile,Paid,Home & Kitchen,1,1,0,0
U02334,Mobile,Email,Sports,1,1,1,1
U02335,Desktop,Social,Electronics,1,1,0,0
U02336,Desktop,Direct,Home & Kitchen,1,1,1,0
U02337,Desktop,Social,Electronics,1,0,0,0
U02338,Desktop,Organic,Clothing,1,1,0,0
U02339,Mobile,Paid,Clothing,1,0,0,0
U02340,Desktop,Paid,Clothing,1,0,0,0
U02341,Desktop,Social,Clothing,1,1,0,0
U02342,Mobile,Email,Home & Kitchen,1,1,1,1
U02343,Desktop,Organic,Home & Kitchen,1,1,0,0
U02344,Mobile,Organic,Clothing,1,1,1,1
U02345,Desktop,Social,Books,1,1,0,0
U02346,Desktop,Paid,Sports,1,1,1,1
U02347,Desktop,Paid,Books,1,1,0,0
U02348,Mobile,Organic,Electronics,1,0,0,0
U02349,Mobile,Organic,Books,1,1,1,1
U02350,Tablet,Paid,Home & Kitchen,1,0,0,0
U02351,Desktop,Paid,Clothing,1,1,1,1
U02352,Desktop,Direct,Electronics,1,0,0,0
U02353,Desktop,Social,Clothing,1,1,0,0
U02354,Desktop,Direct,Electronics,1,1,1,0
U02355,Mobile,Organic,Clothing,1,0,0,0
U02356,Tablet,Direct,Sports,1,1,0,0
U02357,Desktop,Paid,Home & Kitchen,1,0,0,0
U02358,Mobile,Social,Home & Kitchen,1,1,0,0
U02359,Desktop,Paid,Books,1,1,0,0
U02360,Desktop,Email,Books,1,1,0,0
U02361,Desktop,Paid,Clothing,1,0,0,0
U02362,Desktop,Paid,Books,1,0,0,0
U02363,Desktop,Social,Sports,1,1,0,0
U02364,Mobile,Organic,Sports,1,0,0,0
U02365,Tablet,Organic,Clothing,1,1,0,0
U02366,Mobile,Direct,Electronics,1,0,0,0
U02367,Tablet,Social,Sports,1,1,1,0
U02368,Desktop,Social,Clothing,1,1,0,0
U02369,Tablet,Organic,Home & Kitchen,1,1,1,0
U02370,Desktop,Social,Books,1,0,0,0
U02371,Mobile,Direct,Sports,1,1,0,0
U02372,Mobile,Email,Clothing,1,1,0,0
U02373,Desktop,Social,Books,1,0,0,0
U02374,Tablet,Email,Electronics,1,0,0,0
U02375,Tablet,Email,Sports,1,1,0,0
U02376,Mobile,Paid,Electronics,1,1,0,0
U02377,Desktop,Email,Electronics,1,1,0,0
U02378,Mobile,Social,Books,1,0,0,0
U02379,Desktop,Email,Sports,1,0,0,0
U02380,Desktop,Organic,Books,1,0,0,0
U02381,Desktop,Organic,Books,1,1,1,0
U02382,Desktop,Email,Books,1,0,0,0
U02383,Mobile,Organic,Books,1,1,0,0
U02384,Desktop,Organic,Electronics,1,0,0,0
U02385,Desktop,Organic,Clothing,1,0,0,0
U02386,Mobile,Social,Home & Kitchen,1,0,0,0
U02387,Desktop,Social,Books,1,0,0,0
U02388,Mobile,Organic,Clothing,1,1,1,1
U02389,Mobile,Organic,Clothing,1,1,1,1
U02390,Desktop,Paid,Sports,1,1,0,0
U02391,Desktop,Organic,Clothing,1,1,0,0
U02392,Mobile,Paid,Books,1,1,0,0
U02393,Desktop,Paid,Books,1,1,0,0
U02394,Desktop,Organic,Clothing,1,1,0,0
U02395,Mobile,Organic,Clothing,1,1,0,0
U02396,Tablet,Email,Sports,1,0,0,0
U02397,Mobile,Paid,Electronics,1,1,1,1
U02398,Desktop,Paid,Sports,1,0,0,0
U02399,Mobile,Organic,Electronics,1,1,0,0
U02400,Desktop,Social,Clothing,1,0,0,0
U02401,Mobile,Organic,Books,1,1,0,0
U02402,Desktop,Organic,Clothing,1,0,0,0
U02403,Tablet,Email,Clothing,1,1,1,1
U02404,Mobile,Paid,Books,1,1,0,0
U02405,Desktop,Social,Electronics,1,1,1,1
U02406,Desktop,Paid,Clothing,1,1,1,1
U02407,Desktop,Email,Books,1,0,0,0
U02408,Desktop,Email,Sports,1,0,0,0
U02409,Tablet,Organic,Books,1,1,0,0
U02410,Desktop,Paid,Sports,1,1,0,0
U02411,Desktop,Paid,Home & Kitchen,1,1,0,0
U02412,Desktop,Paid,Clothing,1,1,1,0
U02413,Desktop,Organic,Electronics,1,0,0,0
U02414,Mobile,Organic,Books,1,1,0,0
U02415,Mobile,Organic,Electronics,1,0,0,0
U02416,Desktop,Paid,Home & Kitchen,1,0,0,0
U02417,Desktop,Social,Sports,1,1,0,0
U02418,Desktop,Organic,Books,1,0,0,0
U02419,Mobile,Social,Clothing,1,1,0,0
U02420,Desktop,Paid,Books,1,0,0,0
U02421,Desktop,Direct,Books,1,0,0,0
U02422,Mobile,Paid,Home & Kitchen,1,1,1,0
U02423,Desktop,Paid,Books,1,0,0,0
U02424,Desktop,Direct,Electronics,1,0,0,0
U02425,Desktop,Email,Books,1,0,0,0
U02426,Desktop,Social,Clothing,1,0,0,0
U02427,Desktop,Email,Electronics,1,1,0,0
U02428,Desktop,Paid,Clothing,1,0,0,0
U02429,Mobile,Paid,Home & Kitchen,1,1,1,1
U02430,Desktop,Social,Books,1,0,0,0
U02431,Tablet,Social,Books,1,0,0,0
U02432,Tablet,Paid,Home & Kitchen,1,0,0,0
U02433,Mobile,Organic,Electronics,1,1,1,1
U02434,Tablet,Organic,Clothing,1,0,0,0
U02435,Desktop,Direct,Books,1,0,0,0
U02436,Mobile,Paid,Sports,1,1,1,1
U02437,Mobile,Social,Home & Kitchen,1,1,0,0
U02438,Mobile,Organic,Electronics,1,0,0,0
U02439,Mobile,Social,Home & Kitchen,1,0,0,0
U02440,Desktop,Email,Clothing,1,1,1,1
U02441,Desktop,Direct,Home & Kitchen,1,1,0,0
U02442,Desktop,Organic,Books,1,1,0,0
U02443,Mobile,Email,Electronics,1,0,0,0
U02444,Mobile,Organic,Books,1,0,0,0
U02445,Tablet,Email,Home & Kitchen,1,0,0,0
U02446,Desktop,Paid,Electronics,1,0,0,0
U02447,Mobile,Direct,Electronics,1,1,0,0
U02448,Mobile,Organic,Books,1,1,0,0
U02449,Mobile,Social,Books,1,0,0,0
U02450,Desktop,Email,Clothing,1,0,0,0
U02451,Desktop,Social,Home & Kitchen,1,1,0,0
U02452,Mobile,Direct,Electronics,1,1,1,0
U02453,Desktop,Organic,Home & Kitchen,1,1,1,1
U02454,Mobile,Organic,Books,1,0,0,0
U02455,Desktop,Email,Home & Kitchen,1,0,0,0
U02456,Mobile,Paid,Clothing,1,0,0,0
U02457,Desktop,Organic,Electronics,1,1,0,0
U02458,Desktop,Organic,Home & Kitchen,1,0,0,0
U02459,Desktop,Organic,Clothing,1,0,0,0
U02460,Desktop,Organic,Home & Kitchen,1,1,0,0
U02461,Mobile,Organic,Books,1,1,0,0
U02462,Desktop,Email,Clothing,1,1,1,1
U02463,Desktop,Paid,Electronics,1,1,1,0
U02464,Mobile,Organic,Clothing,1,1,0,0
U02465,Mobile,Social,Home & Kitchen,1,1,1,1
U02466,Mobile,Paid,Sports,1,1,0,0
U02467,Desktop,Email,Books,1,0,0,0
U02468,Desktop,Paid,Home & Kitchen,1,0,0,0
U02469,Desktop,Email,Home & Kitchen,1,1,0,0
U02470,Mobile,Email,Books,1,1,0,0
U02471,Mobile,Email,Electronics,1,1,1,0
U02472,Desktop,Organic,Books,1,0,0,0
U02473,Desktop,Email,Home & Kitchen,1,1,1,1
U02474,Desktop,Direct,Clothing,1,0,0,0
U02475,Mobile,Organic,Electronics,1,0,0,0
U02476,Desktop,Organic,Books,1,1,0,0
U02477,Desktop,Organic,Electronics,1,1,0,0
U02478,Desktop,Email,Books,1,1,1,0
U02479,Mobile,Organic,Electronics,1,1,1,1
U02480,Desktop,Direct,Books,1,0,0,0
U02481,Mobile,Paid,Clothing,1,0,0,0
U02482,Mobile,Organic,Books,1,1,0,0
U02483,Desktop,Social,Home & Kitchen,1,0,0,0
U02484,Mobile,Organic,Books,1,0,0,0
U02485,Mobile,Organic,Clothing,1,1,0,0
U02486,Desktop,Social,Electronics,1,0,0,0
U02487,Desktop,Social,Clothing,1,1,1,0
U02488,Desktop,Direct,Sports,1,1,0,0
U02489,Tablet,Social,Clothing,1,1,1,1
U02490,Mobile,Email,Books,1,1,0,0
U02491,Tablet,Organic,Electronics,1,0,0,0
U02492,Desktop,Paid,Electronics,1,1,0,0
U02493,Desktop,Social,Sports,1,1,0,0
U02494,Desktop,Organic,Books,1,1,1,0
U02495,Tablet,Organic,Clothing,1,1,0,0
U02496,Desktop,Paid,Electronics,1,0,0,0
U02497,Desktop,Paid,Electronics,1,0,0,0
U02498,Desktop,Organic,Sports,1,1,1,1
U02499,Desktop,Paid,Home & Kitchen,1,1,1,1
U02500,Mobile,Direct,Sports,1,1,0,0
U02501,Tablet,Paid,Clothing,1,0,0,0
U02502,Desktop,Organic,Home & Kitchen,1,1,0,0
U02503,Mobile,Paid,Electronics,1,0,0,0
U02504,Desktop,Organic,Sports,1,1,1,0
U02505,Mobile,Email,Clothing,1,0,0,0
U02506,Mobile,Organic,Sports,1,1,1,1
U02507,Tablet,Paid,Books,1,0,0,0
U02508,Tablet,Email,Books,1,1,0,0
U02509,Desktop,Organic,Sports,1,0,0,0
U02510,Desktop,Social,Sports,1,0,0,0
U02511,Desktop,Paid,Clothing,1,1,1,0
U02512,Tablet,Direct,Books,1,0,0,0
U02513,Mobile,Paid,Clothing,1,1,1,1
U02514,Tablet,Organic,Books,1,1,0,0
U02515,Tablet,Organic,Books,1,1,1,1
U02516,Mobile,Paid,Sports,1,1,0,0
U02517,Desktop,Social,Home & Kitchen,1,0,0,0
U02518,Mobile,Social,Clothing,1,1,0,0
U02519,Tablet,Organic,Home & Kitchen,1,0,0,0
U02520,Desktop,Email,Home & Kitchen,1,1,0,0
U02521,Mobile,Email,Books,1,0,0,0
U02522,Desktop,Organic,Sports,1,0,0,0
U02523,Mobile,Organic,Books,1,0,0,0
U02524,Tablet,Paid,Electronics,1,0,0,0
U02525,Desktop,Social,Home & Kitchen,1,0,0,0
U02526,Mobile,Organic,Home & Kitchen,1,0,0,0
U02527,Desktop,Organic,Books,1,1,0,0
U02528,Mobile,Social,Electronics,1,0,0,0
U02529,Mobile,Paid,Sports,1,0,0,0
U02530,Desktop,Paid,Books,1,1,1,0
U02531,Mobile,Organic,Electronics,1,1,0,0
U02532,Desktop,Social,Sports,1,1,1,0
U02533,Desktop,Social,Books,1,1,0,0
U02534,Tablet,Email,Books,1,0,0,0
U02535,Desktop,Paid,Electronics,1,1,1,1
U02536,Desktop,Organic,Books,1,0,0,0
U02537,Desktop,Email,Home & Kitchen,1,1,0,0
U02538,Desktop,Social,Home & Kitchen,1,1,0,0
U02539,Desktop,Social,Clothing,1,1,0,0
U02540,Mobile,Social,Home & Kitchen,1,0,0,0
U02541,Desktop,Paid,Electronics,1,1,0,0
U02542,Mobile,Email,Clothing,1,1,1,0
U02543,Desktop,Paid,Sports,1,1,1,1
U02544,Desktop,Social,Home & Kitchen,1,1,1,1
U02545,Desktop,Organic,Electronics,1,1,0,0
U02546,Tablet,Social,Sports,1,1,0,0
U02547,Desktop,Social,Electronics,1,1,1,0
U02548,Mobile,Paid,Home & Kitchen,1,1,1,1
U02549,Desktop,Paid,Home & Kitchen,1,1,0,0
U02550,Desktop,Organic,Electronics,1,1,1,0
U02551,Desktop,Organic,Clothing,1,1,1,0
U02552,Desktop,Organic,Clothing,1,0,0,0
U02553,Mobile,Paid,Books,1,1,0,0
U02554,Mobile,Paid,Sports,1,1,0,0
U02555,Tablet,Direct,Home & Kitchen,1,0,0,0
U02556,Tablet,Email,Home & Kitchen,1,1,1,0
U02557,Desktop,Paid,Electronics,1,0,0,0
U02558,Desktop,Email,Clothing,1,0,0,0
U02559,Mobile,Organic,Sports,1,0,0,0
U02560,Mobile,Organic,Sports,1,1,1,0
U02561,Tablet,Email,Clothing,1,1,0,0
U02562,Desktop,Social,Books,1,1,1,0
U02563,Desktop,Paid,Electronics,1,0,0,0
U02564,Desktop,Social,Electronics,1,0,0,0
U02565,Desktop,Social,Sports,1,1,0,0
U02566,Desktop,Paid,Books,1,0,0,0
U02567,Tablet,Direct,Clothing,1,0,0,0
U02568,Desktop,Social,Home & Kitchen,1,1,0,0
U02569,Mobile,Direct,Clothing,1,0,0,0
U02570,Tablet,Paid,Electronics,1,0,0,0
U02571,Desktop,Social,Sports,1,1,0,0
U02572,Mobile,Paid,Clothing,1,0,0,0
U02573,Desktop,Social,Clothing,1,0,0,0
U02574,Desktop,Direct,Electronics,1,1,1,1
U02575,Mobile,Social,Books,1,1,0,0
U02576,Mobile,Organic,Home & Kitchen,1,1,0,0
U02577,Mobile,Paid,Clothing,1,1,1,1
U02578,Mobile,Organic,Books,1,0,0,0
U02579,Mobile,Organic,Sports,1,1,0,0
U02580,Mobile,Organic,Electronics,1,0,0,0
U02581,Mobile,Organic,Books,1,1,0,0
U02582,Mobile,Paid,Electronics,1,0,0,0
U02583,Desktop,Social,Clothing,1,1,0,0
U02584,Desktop,Social,Clothing,1,1,0,0
U02585,Tablet,Social,Clothing,1,1,0,0
U02586,Desktop,Social,Sports,1,0,0,0
U02587,Mobile,Organic,Home & Kitchen,1,0,0,0
U02588,Desktop,Social,Sports,1,1,0,0
U02589,Desktop,Social,Sports,1,0,0,0
U02590,Tablet,Direct,Sports,1,0,0,0
U02591,Mobile,Direct,Sports,1,1,1,1
U02592,Tablet,Paid,Books,1,1,1,0
U02593,Desktop,Email,Sports,1,1,0,0
U02594,Mobile,Organic,Sports,1,1,0,0
U02595,Mobile,Social,Clothing,1,1,1,0
U02596,Desktop,Social,Books,1,1,1,1
U02597,Desktop,Paid,Sports,1,1,0,0
U02598,Mobile,Organic,Electronics,1,1,1,0
U02599,Desktop,Paid,Sports,1,1,0,0
U02600,Mobile,Paid,Electronics,1,0,0,0
U02601,Desktop,Paid,Sports,1,1,0,0
U02602,Mobile,Social,Sports,1,0,0,0
U02603,Mobile,Social,Electronics,1,0,0,0
U02604,Desktop,Direct,Clothing,1,0,0,0
U02605,Desktop,Organic,Clothing,1,1,0,0
U02606,Desktop,Paid,Electronics,1,0,0,0
U02607,Desktop,Organic,Home & Kitchen,1,0,0,0
U02608,Tablet,Email,Home & Kitchen,1,0,0,0
U02609,Desktop,Organic,Sports,1,1,0,0
U02610,Tablet,Paid,Sports,1,0,0,0
U02611,Tablet,Organic,Home & Kitchen,1,1,1,0
U02612,Desktop,Email,Clothing,1,0,0,0
U02613,Desktop,Social,Books,1,1,0,0
U02614,Desktop,Social,Electronics,1,1,1,0
U02615,Desktop,Organic,Home & Kitchen,1,1,0,0
U02616,Tablet,Social,Books,1,1,1,0
U02617,Desktop,Social,Books,1,0,0,0
U02618,Tablet,Direct,Sports,1,0,0,0
U02619,Desktop,Paid,Electronics,1,1,1,1
U02620,Mobile,Organic,Electronics,1,1,0,0
U02621,Desktop,Organic,Sports,1,0,0,0
U02622,Mobile,Paid,Clothing,1,0,0,0
U02623,Mobile,Organic,Electronics,1,0,0,0
U02624,Desktop,Direct,Clothing,1,1,1,0
U02625,Desktop,Organic,Home & Kitchen,1,1,1,0
U02626,Desktop,Social,Electronics,1,0,0,0
U02627,Desktop,Organic,Sports,1,1,1,1
U02628,Desktop,Organic,Electronics,1,1,0,0
U02629,Mobile,Organic,Home & Kitchen,1,1,1,1
U02630,Desktop,Paid,Sports,1,1,1,0
U02631,Mobile,Social,Electronics,1,1,1,0
U02632,Tablet,Direct,Books,1,1,0,0
U02633,Desktop,Social,Books,1,1,1,0
U02634,Desktop,Email,Clothing,1,1,0,0
U02635,Desktop,Organic,Clothing,1,0,0,0
U02636,Desktop,Organic,Clothing,1,1,1,0
U02637,Desktop,Paid,Sports,1,0,0,0
U02638,Tablet,Organic,Home & Kitchen,1,1,1,0
U02639,Desktop,Paid,Books,1,1,1,0
U02640,Desktop,Paid,Clothing,1,1,1,1
U02641,Mobile,Social,Sports,1,1,0,0
U02642,Mobile,Social,Home & Kitchen,1,1,1,1
U02643,Desktop,Social,Home & Kitchen,1,0,0,0
U02644,Tablet,Email,Books,1,1,1,0
U02645,Desktop,Paid,Sports,1,1,0,0
U02646,Desktop,Organic,Sports,1,0,0,0
U02647,Desktop,Social,Sports,1,0,0,0
U02648,Mobile,Paid,Clothing,1,1,1,1
U02649,Mobile,Social,Books,1,1,0,0
U02650,Mobile,Social,Electronics,1,0,0,0
U02651,Mobile,Organic,Electronics,1,0,0,0
U02652,Mobile,Organic,Electronics,1,1,0,0
U02653,Desktop,Organic,Clothing,1,1,1,0
U02654,Desktop,Email,Books,1,1,0,0
